,CPU_Usage,Memory_Usage,Disk_IO,Network_IO,WL_Backup,WL_Crypto_Mining,WL_Database_Query,WL_Video_Streaming,WL_Web_Service,Power_Consumption
5309,-0.21,46.8,14.64,21.0,False,False,False,True,False,3387.61047036275
5310,34.59,42.1,12.65,4.55,False,False,False,False,True,3854.5497056873905
5311,30.56,64.91,2.18,20.81,False,False,False,True,False,4836.829510505373
5312,23.05,25.31,17.28,14.45,False,False,False,True,False,3299.6248381953133
5313,24.05,34.15,9.1,4.76,False,False,False,False,True,2980.6190425602385
5314,38.6,52.45,6.7,19.82,False,False,False,True,False,4808.723420968231
5316,45.13,55.1,12.88,5.77,False,False,False,False,True,4848.086773421357
5317,42.67,26.06,4.89,4.99,False,False,False,False,True,3247.5411548129346
5318,24.69,44.34,11.89,4.63,False,False,False,False,True,3520.4999532372067
5319,25.19,64.38,19.8,26.65,False,False,False,True,False,5542.978873197451
5321,27.1,31.67,7.37,4.0,False,False,True,False,False,2911.3900654262325
5323,31.91,23.84,0.93,30.41,False,False,False,True,False,3580.8969022359597
5324,22.67,30.74,15.68,6.11,False,False,False,False,True,3104.9555928174586
5325,45.01,31.89,14.84,4.62,False,False,True,False,False,3953.569701031257
5326,22.59,77.96,31.96,1.93,True,False,False,False,False,5471.409618150614
5327,20.44,49.28,8.59,5.31,False,False,False,False,True,3440.487085653396
5328,43.88,56.11,15.0,5.27,False,False,True,False,False,4903.814507662474
5329,38.67,80.48,38.03,5.33,True,False,False,False,False,6593.416879478288
5330,20.37,49.82,16.43,3.9,False,False,True,False,False,3722.495967508638
5331,21.81,51.74,17.92,5.05,False,False,True,False,False,3959.9865984443522
5332,45.21,45.74,8.15,14.93,False,False,False,True,False,4671.591580968376
5333,29.31,83.34,33.28,4.7,True,False,False,False,False,6119.012891586838
5334,29.62,23.88,5.05,5.22,False,False,False,False,True,2652.208962055218
5335,43.65,88.42,33.16,5.37,True,False,False,False,False,6923.203643686183
5336,46.77,72.17,13.68,3.99,False,False,False,False,True,5566.107959204657
5337,25.75,58.92,8.82,6.95,False,False,False,False,True,4118.439121239771
5339,24.88,45.77,18.46,19.28,False,False,False,True,False,4426.907111540382
5340,33.07,31.85,10.22,5.21,False,False,False,False,True,3306.868582017081
5341,44.48,43.14,10.2,22.12,False,False,False,True,False,4896.487013420552
5342,32.17,29.7,10.82,6.45,False,False,True,False,False,3271.764449995165
5343,17.28,48.59,14.51,5.33,False,False,True,False,False,3529.895742401056
5344,39.87,82.21,43.93,3.61,True,False,False,False,False,6892.210028611823
5345,18.94,44.09,5.19,4.0,False,False,True,False,False,2993.3044760001717
5346,22.65,29.72,9.52,17.78,False,False,False,True,False,3289.908668057445
5347,28.66,81.06,26.38,4.28,True,False,False,False,False,5716.787326355523
5348,35.43,51.26,12.01,6.38,False,False,True,False,False,4308.897466213231
5349,35.22,44.23,9.29,4.06,False,False,False,False,True,3812.4476156904957
5350,35.58,49.82,7.82,4.45,False,False,True,False,False,4004.606202836481
5351,26.25,33.35,5.44,5.81,False,False,False,False,True,2928.107570178491
5352,10.06,78.28,51.39,4.31,True,False,False,False,False,5868.764979104077
5353,35.31,72.15,11.66,5.24,False,False,True,False,False,5076.348130621455
5354,24.8,38.27,4.24,5.95,False,False,True,False,False,3024.7593817801967
5355,28.2,60.9,8.15,5.17,False,False,False,False,True,4201.596263401921
5356,24.26,78.68,36.51,6.61,True,False,False,False,False,5941.983753940456
5357,26.9,39.39,4.09,6.43,False,False,True,False,False,3175.80455909335
5358,44.68,52.44,12.72,26.08,False,False,False,True,False,5533.28343125293
5359,20.72,37.32,13.53,5.76,False,False,True,False,False,3190.8053756974305
5360,32.58,50.49,8.14,4.98,False,False,False,False,True,3947.2877178197227
5361,22.86,42.45,10.99,4.98,False,False,True,False,False,3353.8695336832247
5362,46.95,64.06,11.05,22.46,False,False,False,True,False,5883.737829168328
5363,24.32,34.75,2.7,5.1,False,False,False,False,True,2783.560857069476
5364,26.46,40.33,6.19,22.99,False,False,False,True,False,3936.8976801106187
5365,16.4,73.89,22.04,6.88,True,False,False,False,False,4862.728289899541
5366,19.28,49.82,8.45,4.44,False,False,False,False,True,3384.566737046747
5367,23.91,53.16,9.85,3.55,False,False,False,False,True,3710.4566685304803
5368,44.31,44.49,4.63,4.61,False,False,True,False,False,4021.452366419151
5369,17.69,75.17,25.94,5.01,True,False,False,False,False,5056.5934954676
5371,32.93,52.81,9.19,4.82,False,False,True,False,False,4088.1599427915908
5372,48.59,81.22,40.74,2.76,True,False,False,False,False,7031.731987308165
5374,25.27,33.77,8.72,22.49,False,False,False,True,False,3716.4994242427765
5375,32.7,79.34,28.85,5.5,True,False,False,False,False,5960.061644931604
5376,53.46,27.65,13.91,3.19,False,False,False,False,True,4031.1456801116083
5377,30.55,36.31,19.78,5.18,False,False,False,False,True,3774.0568466715426
5378,29.04,49.42,11.24,30.13,False,False,False,True,False,4893.783771697758
5379,21.23,35.59,4.06,23.84,False,False,False,True,False,3484.0177882565704
5380,-2.65,28.0,8.06,5.08,False,False,True,False,False,1644.0440105875882
5382,43.37,22.73,15.77,6.37,False,False,False,False,True,3634.026424050367
5383,35.99,73.84,36.12,4.07,True,False,False,False,False,6100.496232131185
5384,24.96,26.81,8.53,5.27,False,False,True,False,False,2726.9031727601478
5385,30.07,47.6,13.96,5.55,False,False,True,False,False,3997.062370684675
5386,37.0,32.37,5.31,3.36,False,False,False,False,True,3220.129858025
5387,37.46,79.32,24.52,6.61,True,False,False,False,False,6018.782554760406
5388,10.94,50.08,16.71,3.93,False,False,False,False,True,3364.3141491988276
5389,24.15,54.47,9.35,3.82,False,False,True,False,False,3768.8921904754234
5391,21.44,31.14,0.48,6.51,False,False,False,False,True,2475.3765901188217
5392,22.12,42.54,10.82,7.48,False,False,False,False,True,3414.7582099393094
5393,31.9,34.11,0.33,3.51,False,False,True,False,False,2891.8401052392032
5394,28.36,40.36,8.3,4.52,False,False,True,False,False,3365.744720690529
5395,45.1,44.5,13.27,22.23,False,False,False,True,False,5097.292224074041
5396,40.14,35.25,8.83,3.42,False,False,True,False,False,3599.4430340331523
5397,28.23,47.93,13.37,3.99,False,False,False,False,True,3834.135456001727
5398,28.41,45.33,3.9,6.3,False,False,False,False,True,3449.755402505673
5399,31.64,81.13,36.98,5.67,True,False,False,False,False,6315.183153513316
5400,19.87,83.13,27.13,5.21,True,False,False,False,False,5512.23659784839
5401,18.91,37.1,10.92,21.25,False,False,False,True,False,3625.8851551416997
5402,22.41,42.99,10.95,20.55,False,False,False,True,False,3978.110849728213
5403,34.87,39.46,20.76,4.45,False,False,True,False,False,4084.021374301969
5404,43.79,48.54,11.36,7.34,False,False,True,False,False,4539.749872654234
5405,37.15,42.52,11.89,5.14,False,False,True,False,False,3972.428128623806
5406,44.41,38.11,8.1,3.91,False,False,True,False,False,3881.797780930899
5407,20.75,25.52,15.46,4.39,False,False,True,False,False,2745.714110433307
5408,24.65,38.11,20.47,6.08,False,False,False,False,True,3674.246179866915
5409,24.28,84.25,35.08,5.02,True,False,False,False,False,6038.9727415314255
5410,29.56,28.72,12.98,4.43,False,False,False,False,True,3127.958364275154
5411,22.48,62.78,12.78,3.48,False,False,True,False,False,4169.00174477047
5412,30.89,16.75,8.91,21.05,False,False,False,True,False,3202.7440716806896
5413,43.21,30.12,14.22,6.35,False,False,True,False,False,3855.0101097439365
5414,57.16,88.89,24.88,6.19,True,False,False,False,False,7183.739682175948
5415,22.57,32.34,12.21,4.84,False,False,False,False,True,2973.409937662834
5416,15.24,78.21,45.06,5.16,True,False,False,False,False,5843.370863589616
5417,18.81,40.17,0.73,3.69,False,False,True,False,False,2641.3781551984453
5418,30.71,46.58,5.45,5.59,False,False,True,False,False,3629.823475326551
5419,26.15,32.67,4.67,23.32,False,False,False,True,False,3586.7539357985997
5420,33.81,49.07,10.96,15.05,False,False,False,True,False,4460.106102122831
5421,17.02,28.8,10.58,5.2,False,False,True,False,False,2560.9196426089525
5422,10.14,37.38,4.47,3.65,False,False,False,False,True,2324.048766565633
5423,15.17,38.93,3.68,6.22,False,False,True,False,False,2663.2529586706582
5424,45.17,31.18,10.55,30.43,False,False,False,True,False,4799.981252389812
5425,19.87,38.97,7.17,16.45,False,False,False,True,False,3398.8059714189385
5426,21.14,54.12,7.52,6.91,False,False,False,False,True,3680.7198475150144
5427,28.59,28.17,9.4,5.15,False,False,False,False,True,2954.886493007979
5428,31.1,43.71,18.62,4.52,False,False,True,False,False,4017.5490081341836
5429,40.05,81.22,47.86,5.06,True,False,False,False,False,7071.922027795753
5431,36.96,84.93,47.99,4.76,True,False,False,False,False,7089.893472209713
5433,37.47,49.16,8.05,27.49,False,False,False,True,False,4979.932978058788
5435,18.31,31.96,23.43,5.43,False,False,True,False,False,3261.658805487923
5436,31.07,47.9,-2.98,6.07,False,False,False,False,True,3390.491092652326
5437,26.49,47.33,16.11,6.62,False,False,False,False,True,3963.3734530725674
5438,16.66,41.08,10.99,3.2,False,False,True,False,False,2982.702259455165
5439,16.24,36.84,11.28,16.77,False,False,False,True,False,3344.2353906848207
5440,33.69,32.09,10.23,3.54,False,False,True,False,False,3276.1855570771827
5441,35.2,39.09,15.47,3.63,False,False,True,False,False,3837.53461089985
5442,32.78,31.52,9.52,5.84,False,False,True,False,False,3292.8353953593055
5443,16.05,57.89,2.85,23.42,False,False,False,True,False,4112.907313662909
5444,40.91,38.27,16.31,3.58,False,False,True,False,False,4066.6511765185164
5445,37.63,27.28,8.86,6.58,False,False,False,False,True,3313.431887116968
5446,39.59,51.14,12.07,5.18,False,False,True,False,False,4415.804713863037
5447,20.01,26.48,8.12,19.56,False,False,False,True,False,3070.174694724548
5449,20.57,50.77,6.05,6.24,False,False,True,False,False,3443.2412817124305
5451,25.43,36.29,9.2,10.37,False,False,False,True,False,3352.376558463422
5452,48.65,31.9,13.13,4.9,False,False,True,False,False,4043.094124447254
5453,43.7,55.67,6.75,3.39,False,False,False,False,True,4484.370322049183
5454,29.1,27.06,4.17,4.59,False,False,True,False,False,2693.6257888606233
5455,19.6,37.79,11.78,4.11,False,False,True,False,False,3025.1049730430777
5456,52.65,45.95,16.51,17.89,False,False,False,True,False,5415.9008642325825
5457,29.16,38.36,12.45,10.83,False,False,False,True,False,3725.8947828913138
5458,23.76,35.44,14.99,3.45,False,False,True,False,False,3203.7935381017187
5460,24.22,36.51,6.0,5.19,False,False,True,False,False,2974.1675293147655
5461,31.42,30.47,10.79,15.6,False,False,False,True,False,3630.6650628724865
5462,40.72,80.54,28.63,5.86,True,False,False,False,False,6333.544317629228
5463,47.19,29.44,14.4,23.73,False,False,False,True,False,4691.606398670003
5464,40.04,28.62,21.02,25.55,False,False,False,True,False,4704.929165594719
5465,31.93,38.91,7.43,3.26,False,False,False,False,True,3358.81687421045
5466,26.58,35.76,14.07,5.1,False,False,False,False,True,3363.3671005197416
5467,36.76,21.4,13.53,4.75,False,False,True,False,False,3154.8463610691088
5468,61.4,31.01,11.63,6.44,False,False,True,False,False,4517.222540954802
5469,33.44,52.23,8.45,5.01,False,False,False,False,True,4064.1374091248244
5470,36.36,31.57,6.39,17.56,False,False,False,True,False,3778.0540346211046
5471,46.02,59.27,7.73,3.61,False,False,True,False,False,4763.194024695896
5472,22.57,51.55,6.57,6.35,False,False,False,False,True,3587.7301364517984
5474,34.06,35.7,11.59,5.6,False,False,True,False,False,3578.320334101509
5476,27.75,46.79,9.38,17.94,False,False,False,True,False,4179.397340394827
5477,36.04,34.41,18.89,20.32,False,False,False,True,False,4488.745719607809
5478,26.07,55.87,5.91,6.51,False,False,True,False,False,3866.213360034869
5479,74.59,45.53,5.59,4.64,False,True,False,False,False,5307.982347768272
5480,43.29,43.64,6.78,4.08,False,False,True,False,False,4014.6213884626654
5481,23.94,22.76,10.48,5.29,False,False,False,False,True,2593.9318807871323
5482,21.33,35.74,5.68,15.68,False,False,False,True,False,3244.6181563999
5483,39.07,35.98,14.95,6.29,False,False,True,False,False,3954.266684848758
5484,21.81,52.74,6.42,2.86,False,False,False,False,True,3448.9307169569915
5485,24.01,79.34,45.81,5.78,True,False,False,False,False,6303.534526485873
5486,33.26,80.95,34.99,3.6,True,False,False,False,False,6214.898566984964
5488,33.49,37.98,12.95,5.24,False,False,False,False,True,3677.0014657561924
5489,29.39,47.24,7.72,4.61,False,False,True,False,False,3657.2261121367956
5491,30.25,48.2,7.6,24.62,False,False,False,True,False,4528.39787159347
5493,23.9,37.18,18.34,7.2,False,False,True,False,False,3565.501230440768
5494,30.42,28.59,12.73,2.97,False,False,False,False,True,3075.3510302737077
5495,41.38,51.23,14.16,4.95,False,False,True,False,False,4568.763929053392
5496,21.77,41.57,0.95,4.19,False,False,True,False,False,2834.564055924101
5497,33.28,76.5,50.98,3.3,True,False,False,False,False,6655.653682130486
5498,45.94,50.05,17.61,6.67,False,False,False,False,True,4909.606583654548
5499,31.95,39.34,13.65,5.09,False,False,False,False,True,3701.2249736153744
5500,34.22,57.17,11.46,15.23,False,False,False,True,False,4822.328788445595
5501,21.83,84.07,31.65,5.71,True,False,False,False,False,5838.662707024088
5502,25.86,77.69,37.45,6.1,True,False,False,False,False,5983.42900400406
5503,33.7,44.26,11.38,4.24,False,False,False,False,True,3839.3477589879876
5504,39.92,49.6,7.43,15.4,False,False,False,True,False,4589.796768481895
5505,27.04,82.67,19.9,3.91,True,False,False,False,False,5443.395177654339
5506,11.86,27.44,6.05,5.12,False,False,True,False,False,2121.2996908649448
5508,29.81,41.42,19.58,5.24,False,False,True,False,False,3945.075036965094
5509,30.5,47.52,11.31,4.87,False,False,False,False,True,3872.2741261458605
5510,56.37,34.63,6.74,22.35,False,False,False,True,False,4907.107774507149
5511,30.78,82.69,43.27,5.42,True,False,False,False,False,6586.145912048468
5512,47.94,32.31,5.0,5.06,False,False,True,False,False,3716.0287291199547
5513,43.84,43.01,10.67,14.0,False,False,False,True,False,4558.138932038123
5514,26.05,45.7,8.35,21.69,False,False,False,True,False,4177.684331913845
5515,34.39,24.65,8.95,5.98,False,False,False,False,True,3061.565865543063
5516,24.8,32.59,8.73,3.97,False,False,True,False,False,2905.5141781047705
5517,37.66,35.22,7.36,3.89,False,False,True,False,False,3472.605344096272
5518,32.41,46.33,6.92,3.98,False,False,True,False,False,3689.6711421670657
5519,25.09,48.95,2.47,3.91,False,False,True,False,False,3321.692365980802
5520,23.12,36.06,13.81,4.98,False,False,False,False,True,3211.525076588702
5521,26.12,39.52,13.24,6.24,False,False,False,False,True,3507.1765757538096
5522,38.97,39.39,12.01,7.12,False,False,False,True,False,4005.1863754918645
5523,16.26,40.91,6.94,18.63,False,False,False,True,False,3406.718159059909
5524,20.76,42.65,14.12,5.27,False,False,True,False,False,3419.454473546511
5525,33.18,37.75,6.75,5.32,False,False,True,False,False,3421.2914469602247
5526,37.74,58.12,15.62,6.98,False,False,True,False,False,4843.159974004571
5527,41.71,29.91,6.66,23.83,False,False,False,True,False,4176.595328892411
5528,29.09,24.94,18.45,3.72,False,False,False,False,True,3147.0004605575805
5529,28.09,33.72,23.21,6.04,False,False,False,False,True,3743.938306959663
5530,14.06,43.05,8.79,20.78,False,False,False,True,False,3576.7388689188874
5531,21.12,49.65,-0.3,4.92,False,False,False,False,True,3124.877430281868
5532,43.06,25.35,11.47,5.83,False,False,True,False,False,3532.3687619778993
5533,28.56,68.08,11.06,5.95,False,False,True,False,False,4651.83639349831
5534,33.61,76.9,52.41,4.2,True,False,False,False,False,6785.080460516109
5535,30.55,27.45,12.3,11.51,False,False,False,True,False,3371.7732737398924
5536,30.32,31.6,2.49,24.32,False,False,False,True,False,3651.2052193124414
5537,78.29,40.86,10.51,4.03,False,True,False,False,False,5447.407116805769
5538,49.86,53.41,11.48,3.96,False,False,True,False,False,4850.264482942396
5540,25.71,45.61,20.9,18.49,False,False,False,True,False,4530.8545534254945
5541,14.92,37.49,9.92,5.32,False,False,True,False,False,2799.993225261883
5542,30.76,24.87,6.06,4.35,False,False,True,False,False,2739.5319727765204
5543,38.35,37.64,12.37,5.51,False,False,False,False,True,3862.179056678742
5544,30.9,60.86,7.76,5.43,False,False,True,False,False,4300.878772256736
5545,36.07,30.78,12.59,6.93,False,False,True,False,False,3551.7605740932613
5546,42.36,46.24,7.93,12.43,False,False,False,True,False,4460.100544673121
5547,47.41,33.92,15.56,6.02,False,False,False,False,True,4205.588892052192
5548,18.2,54.45,9.19,5.46,False,False,True,False,False,3594.1306260356387
5549,33.68,42.26,0.05,15.57,False,False,False,True,False,3763.0261554159683
5550,41.46,26.87,14.61,5.14,False,False,True,False,False,3634.7320132245018
5551,41.2,39.81,10.17,5.94,False,False,False,False,True,3985.22513955442
5552,31.99,30.97,13.72,5.81,False,False,False,False,True,3404.2182438285076
5553,28.99,79.34,40.24,5.79,True,False,False,False,False,6270.9877046623715
5554,10.46,81.06,54.33,5.97,True,False,False,False,False,6176.361429246381
5555,27.53,41.64,15.7,4.99,False,False,True,False,False,3708.023405749472
5556,17.65,40.64,6.1,5.59,False,False,False,False,True,2902.6066627291248
5557,56.26,39.07,6.58,5.71,False,False,True,False,False,4410.029525881791
5558,17.72,39.38,13.41,6.74,False,False,False,False,True,3192.5278367824367
5559,27.23,41.09,14.52,20.93,False,False,False,True,False,4256.157094610709
5560,13.48,51.11,11.8,5.14,False,False,True,False,False,3360.6514308169862
5561,21.77,52.93,5.13,4.36,False,False,True,False,False,3467.0999931400825
5562,21.26,75.11,36.75,4.97,True,False,False,False,False,5620.628844552404
5563,40.88,35.56,4.66,4.25,False,False,True,False,False,3517.492752651751
5564,29.13,40.38,2.57,3.78,False,False,True,False,False,3127.892647000392
5565,16.99,49.56,10.5,7.48,False,False,False,False,True,3478.5846742294752
5566,22.45,34.65,10.76,4.44,False,False,False,False,True,2990.0944708462957
5567,33.85,28.86,18.72,19.64,False,False,False,True,False,4149.655200542977
5568,19.9,36.55,6.07,4.99,False,False,False,False,True,2813.8317641241106
5569,-0.09,31.18,7.36,3.84,False,False,True,False,False,1788.8848635881652
5570,21.83,46.39,2.63,5.78,False,False,False,False,True,3169.3573459451977
5571,6.58,52.37,5.72,28.78,False,False,False,True,False,3835.7207638267587
5572,33.04,88.6,27.42,5.06,True,False,False,False,False,6266.147607774449
5573,35.86,18.86,16.6,6.34,False,False,True,False,False,3214.2436101547587
5574,22.93,43.24,12.47,14.17,False,False,False,True,False,3807.7957183500735
5575,25.15,43.4,11.27,3.66,False,False,True,False,False,3443.618537434892
5576,23.93,24.54,10.82,4.14,False,False,True,False,False,2640.331234344009
5577,37.59,82.23,31.84,4.0,True,False,False,False,False,6327.425951671139
5578,32.93,32.22,9.8,5.29,False,False,False,False,True,3313.9227219585446
5579,27.03,78.85,25.81,6.45,True,False,False,False,False,5622.76358168403
5580,18.02,52.32,1.32,5.63,False,False,True,False,False,3183.6244103216136
5581,33.6,20.7,4.01,22.34,False,False,False,True,False,3321.2031102238793
5582,35.11,24.13,1.41,5.37,False,False,False,False,True,2746.519829603465
5583,47.64,24.39,8.48,20.27,False,False,False,True,False,4123.570350803439
5584,31.08,33.16,4.95,5.43,False,False,False,False,True,3086.53126184299
5585,40.02,34.67,11.08,3.63,False,False,True,False,False,3674.3709423703895
5586,34.97,49.83,14.45,17.24,False,False,False,True,False,4761.95418904179
5587,26.21,41.79,10.32,19.26,False,False,False,True,False,4002.292266203058
5589,39.85,51.91,9.24,22.54,False,False,False,True,False,5034.848687660544
5590,37.27,43.85,14.52,4.48,False,False,False,False,True,4109.123920614868
5591,43.05,51.44,19.9,4.91,False,False,True,False,False,4869.789709473781
5593,37.33,38.01,13.49,4.78,False,False,False,False,True,3845.3957883249054
5594,30.71,51.66,7.49,3.13,False,False,True,False,False,3812.3931729485475
5595,21.17,29.92,7.27,3.96,False,False,True,False,False,2589.7110450666114
5596,45.08,31.94,3.78,19.31,False,False,False,True,False,4098.037474778117
5597,21.15,47.1,7.76,3.85,False,False,True,False,False,3286.6427763510287
5598,34.46,80.6,33.9,4.5,True,False,False,False,False,6239.589320882307
5599,18.85,40.47,8.78,4.67,False,False,True,False,False,3005.3549750430634
5600,21.17,29.29,10.2,2.73,False,False,False,False,True,2642.7600470284165
5601,36.42,40.06,10.23,19.69,False,False,False,True,False,4360.29999996657
5602,44.69,31.38,10.89,5.35,False,False,True,False,False,3791.597798009285
5603,21.91,51.33,13.83,23.45,False,False,False,True,False,4520.332483343592
5604,45.9,42.25,7.34,6.04,False,False,True,False,False,4163.156550106296
5605,24.3,83.37,26.44,5.59,True,False,False,False,False,5689.241174332266
5606,38.47,41.55,15.71,5.02,False,False,False,False,True,4135.418013929397
5607,33.29,82.3,31.69,5.35,True,False,False,False,False,6201.185466141245
5608,38.07,31.43,8.32,4.63,False,False,True,False,False,3396.9435040337607
5609,36.91,81.89,32.1,3.96,True,False,False,False,False,6290.780868814145
5610,22.28,37.72,0.04,6.13,False,False,False,False,True,2741.8730999683867
5611,40.44,49.29,9.73,6.27,False,False,False,False,True,4329.014982067895
5614,34.54,54.68,10.02,4.01,False,False,False,False,True,4226.0147746666435
5616,36.66,42.35,8.21,3.8,False,False,True,False,False,3737.3651040673135
5617,61.59,37.39,9.39,5.62,False,False,False,False,True,4661.421994578007
5618,26.6,47.33,15.71,5.77,False,False,True,False,False,3921.426777991228
5619,30.11,27.38,3.39,4.19,False,False,True,False,False,2699.487361711392
5621,55.52,36.07,12.4,5.4,False,False,True,False,False,4466.354067539156
5622,17.49,43.71,11.0,6.31,False,False,False,False,True,3242.15284224533
5623,26.15,92.22,33.84,5.25,True,False,False,False,False,6395.743416114052
5624,18.64,50.6,19.89,6.16,False,False,False,False,True,3908.9017248459527
5625,17.44,20.4,3.84,6.74,False,False,True,False,False,2040.0119099641265
5626,28.87,46.02,6.63,3.01,False,False,False,False,True,3493.702090719178
5627,25.64,35.19,19.28,3.8,False,False,False,False,True,3456.398558434016
5628,43.95,28.14,12.02,17.89,False,False,False,True,False,4187.263786174315
5629,28.92,19.49,16.53,7.07,False,False,False,False,True,2985.4525738302555
5630,37.63,38.59,11.22,6.0,False,False,False,False,True,3839.274208779536
5631,28.31,37.81,9.6,3.33,False,False,True,False,False,3269.705440670663
5632,19.38,38.88,3.95,18.91,False,False,False,True,False,3347.821553263401
5633,29.34,27.31,4.82,23.69,False,False,False,True,False,3509.563779235025
5634,23.59,40.91,17.46,5.52,False,False,False,False,True,3596.0955269400233
5635,37.83,39.79,10.72,4.99,False,False,True,False,False,3837.2205950871917
5636,39.58,53.11,6.63,4.6,False,False,False,False,True,4262.427821854806
5638,41.1,43.12,13.73,4.79,False,False,False,False,True,4212.764272109793
5639,40.87,48.92,7.8,4.87,False,False,False,False,True,4201.494281247071
5641,19.21,37.25,8.89,27.09,False,False,False,True,False,3810.086744844824
5642,15.57,78.41,40.32,4.28,True,False,False,False,False,5647.257795869879
5643,27.88,14.37,2.18,5.3,False,False,True,False,False,2088.9069779636707
5644,21.79,24.72,3.48,5.0,False,False,True,False,False,2290.8607558327285
5645,15.01,31.98,4.65,5.47,False,False,True,False,False,2384.73398468389
5646,28.14,83.9,29.51,5.71,True,False,False,False,False,5991.861644303304
5647,18.92,27.11,1.77,3.67,False,False,False,False,True,2161.527454435885
5648,20.05,48.21,9.96,4.61,False,False,True,False,False,3409.2918421685317
5649,14.1,40.59,9.76,5.06,False,False,True,False,False,2871.9347076148297
5650,32.97,39.68,2.91,6.3,False,False,False,False,True,3372.0540182229674
5651,15.44,39.25,15.09,6.81,False,False,False,False,True,3165.663467258435
5652,41.47,42.86,14.03,3.73,False,False,False,False,True,4181.424845482158
5653,39.71,27.09,7.37,5.95,False,False,False,False,True,3303.0622220008063
5654,18.69,53.29,10.13,25.32,False,False,False,True,False,4401.112634450202
5655,-0.56,37.18,7.65,23.98,False,False,False,True,False,2830.1123844057483
5656,30.21,40.24,4.32,4.52,False,False,False,False,True,3267.5156007039222
5657,28.6,32.24,10.92,16.09,False,False,False,True,False,3619.3897172335064
5658,44.68,50.95,3.45,4.95,False,False,False,False,True,4259.526684966936
5659,26.4,20.66,15.08,6.01,False,False,False,False,True,2837.3656668230938
5660,39.69,35.57,13.8,4.76,False,False,True,False,False,3853.7886537484883
5661,20.61,16.0,20.25,4.03,False,False,False,False,True,2537.781855771602
5662,31.53,50.86,3.98,6.79,False,False,False,False,True,3834.7153876552184
5663,21.67,47.45,13.27,4.05,False,False,True,False,False,3550.819399573463
5664,29.05,24.18,19.48,4.6,False,False,True,False,False,3187.2094422113532
5665,47.6,54.45,12.44,5.31,False,False,False,False,True,4899.269595211914
5666,22.65,37.09,7.35,4.8,False,False,True,False,False,2969.940668286105
5667,26.5,86.5,29.58,4.66,True,False,False,False,False,5995.147341445217
5668,26.37,82.93,21.0,5.71,True,False,False,False,False,5542.6017389801855
5669,30.56,36.55,8.43,4.34,False,False,False,False,True,3292.545471017637
5670,32.42,38.15,5.11,13.88,False,False,False,True,False,3680.5625224477467
5671,27.79,38.72,13.77,4.57,False,False,False,False,True,3499.4310803976214
5672,14.71,37.49,5.25,14.57,False,False,False,True,False,2981.99201375601
5673,44.04,35.08,9.36,4.87,False,False,True,False,False,3830.9401491746985
5674,18.46,42.39,7.84,24.45,False,False,False,True,False,3832.380880659281
5675,12.26,32.04,-0.45,6.08,False,False,True,False,False,2092.050983114631
5676,27.15,46.01,4.93,6.32,False,False,False,False,True,3474.096314370652
5677,37.74,31.9,10.08,6.0,False,False,True,False,False,3529.317215282904
5678,26.78,42.78,8.33,7.14,False,False,True,False,False,3501.056676461596
5679,30.8,35.93,16.0,21.0,False,False,False,True,False,4244.069913243361
5680,19.55,37.35,14.56,21.59,False,False,False,True,False,3815.1086389300635
5681,20.11,41.49,14.54,6.64,False,False,False,False,True,3410.3248020366586
5682,30.1,85.62,44.37,4.11,True,False,False,False,False,6667.312507232647
5683,40.09,83.28,25.14,3.99,True,False,False,False,False,6205.680606100876
5684,16.43,82.93,54.65,5.26,True,False,False,False,False,6473.110650152097
5685,26.51,41.18,15.33,3.8,False,False,False,False,True,3568.9505688203512
5686,34.01,37.06,9.94,7.05,False,False,False,False,True,3623.2404155395466
5687,38.69,21.45,9.68,3.78,False,False,False,False,True,3045.0994646960903
5688,20.31,39.43,9.73,5.34,False,False,True,False,False,3091.1681944280776
5689,21.93,43.28,4.79,14.31,False,False,False,True,False,3472.604016131078
5690,37.57,41.43,12.25,5.36,False,False,True,False,False,3967.589308527628
5691,24.08,85.34,38.56,3.59,True,False,False,False,False,6162.111646319367
5692,40.61,36.55,10.4,22.63,False,False,False,True,False,4505.155026466465
5693,24.29,55.81,8.47,5.8,False,False,True,False,False,3883.044689381439
5694,18.71,44.81,12.27,18.83,False,False,False,True,False,3880.671340282408
5695,29.19,27.0,11.2,4.18,False,False,False,False,True,2971.777232352171
5696,33.82,52.94,10.81,4.96,False,False,True,False,False,4191.711467827387
5697,31.83,40.29,15.47,5.87,False,False,False,False,True,3828.432395844043
5698,17.57,30.15,7.87,4.12,False,False,False,False,True,2481.7412029166226
5699,35.79,43.92,13.8,6.28,False,False,True,False,False,4089.872429944459
5700,28.27,57.06,3.78,15.3,False,False,False,True,False,4279.378067840214
5701,30.92,45.19,12.21,21.84,False,False,False,True,False,4505.201319550457
5702,31.41,46.8,6.22,16.55,False,False,False,True,False,4145.3055067309115
5703,43.8,45.34,3.1,4.18,False,False,True,False,False,3961.496788207694
5704,26.61,37.23,17.84,5.92,False,False,False,False,True,3599.366905265004
5705,36.19,40.44,14.69,18.62,False,False,False,True,False,4502.365271366729
5706,22.52,36.96,5.94,22.04,False,False,False,True,False,3596.014425486615
5707,50.22,40.04,10.79,5.72,False,False,False,False,True,4369.865134330996
5708,41.13,28.71,15.59,19.03,False,False,False,True,False,4278.671230778403
